system:index,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,VV,VH,HH,HV,Blue,Green,Red,NIR,SWIR1,SWIR2,elevation,slope,aspect,CFFDRS,Row,Col,PointX,PointY,random,longitude,latitude,NDVI,NBR,NDWI1,NDWI2,Tcbrightness,TCGreeness,TCWetness,SR,NPDI
00000000000000000898_0,-0.055363322,-0.166336025,0.079723183,-0.153787005,-0.03254133,-0.172795079,-0.108512111,0.276139946,0.172795079,-0.051733948,0.192910419,0.00615148,-0.093564014,-0.093564014,-0.186082276,0.044844291,0.103406382,-0.038446751,0.03254133,-0.113740869,0.199861592,-0.059115725,0.062991157,-0.16,0.004982699,0.30142253,-0.108512111,0.098423683,0.244152249,-0.153787005,0.098423683,-0.027128028,0.084213764,0.055363322,-0.130165321,0.079723183,0.214133026,-0.00615148,-0.062991157,0.051733948,-0.084213764,-0.079723183,-0.16,0.153787005,-0.03254133,0.051733948,-0.038446751,-0.186082276,0.055363322,-0.019930796,0.079723183,-0.027128028,-0.044844291,-0.012056901,0.041584006,0.267958478,0.093564014,-0.051733948,-0.088827374,0.00153787,-0.199861592,0.179377163,0.079723183,0.130165321,-11.58798444,-18.97580162,5092,3005,0.0323,0.0507,0.0302,0.2642,0.1401,0.0728,275.22955,10.823593,271.30392,2,30724,68096,-132150,1461990,0.938395589,-156.6246385,63.10390885,0.794836957,0.567952522,0.306950284,-0.677993014,0.27061104,0.15206325,-0.018157,1.637541172,-0.241717998
00000000000000003577_0,-0.008858131,-0.093564014,-0.124567474,-0.214133026,-0.119092657,-0.004982699,-0.03254133,0.259900038,0.206935794,0.008858131,-0.012056901,0.103406382,-0.084213764,-0.019930796,0.017777778,-0.214133026,0.088827374,0.124567474,0.172795079,-0.108512111,0.108512111,0.124567474,-0.124567474,0.015747789,0.130165321,0.267958478,-0.103406382,-0.214133026,0.044844291,0.051733948,0.048227605,-0.041584006,0.135886198,0.066989619,-0.03254133,-0.166336025,-0.055363322,0.048227605,0.055363322,0.03254133,-0.135886198,0.004982699,-0.041584006,-0.00615148,0.079723183,0.199861592,0.027128028,0.135886198,0.199861592,-0.098423683,-0.071111111,-0.062991157,0.16,0.071111111,0.166336025,0.130165321,0.130165321,0.251964629,-0.075355632,0.108512111,0.041584006,0.192910419,0.214133026,0.113740869,-4.814446031,-10.56576649,8206,3009,0.0206,0.0457,0.0231,0.204,0.0885,0.0359,263.28165,32.033184,256.48584,23,49202,117050,1336470,907650,0.689905307,-132.0559849,56.17313694,0.79656539,0.700708629,0.394871795,-0.633960753,0.19557443,0.11917721,0.00982736,2.194596517,-0.373942847
00000000000000001ed9_0,-0.066989619,-0.130165321,0.007443291,-0.251964629,-0.007443291,-0.041584006,-0.01384083,0.310096117,0.088827374,0.048227605,-0.108512111,0.124567474,-0.141730104,-0.048227605,-0.027128028,-0.16,0.192910419,0.017777778,0.048227605,0.00615148,0.084213764,0.221453287,-0.088827374,-0.029773164,0.206935794,0.088827374,-0.062991157,-0.14769704,-0.179377163,-0.051733948,0.038446751,-0.075355632,0.130165321,0.000554,-0.108512111,-0.017777778,-0.017777778,-0.075355632,-0.199861592,0.135886198,0.008858131,0.221453287,-0.071111111,0.008858131,0.130165321,0.30142253,0.228896578,-0.108512111,0.035432526,-0.075355632,-0.153787005,0.108512111,0.206935794,0.000984,-0.027128028,0.113740869,0.059115725,0.166336025,0.03254133,0.153787005,0.008858131,0.119092657,-0.135886198,-0.062991157,-7.017713661,-14.00288995,5687,3014,0.0401,0.0848,0.039,0.454,0.1986,0.0915,67.60912,27.726395,172.53241,5,40311,95230,681870,1174380,0.60716495,-141.667689,59.98747346,0.84178499,0.664527956,0.391357646,-0.685226429,0.42589468,0.27577492,0.00712451,1.995363537,-0.332301413
000000000000000007e2_0,0.003936947,-0.259900038,0.048227605,-0.172795079,-0.022206844,-0.027128028,0.055363322,0.236462899,0.124567474,-0.004982699,0.186082276,0.130165321,-0.119092657,-0.124567474,-0.093564014,-0.103406382,0.059115725,-0.015747789,0.172795079,-0.141730104,0.135886198,-0.035432526,0.062991157,-0.153787005,0.062991157,0.221453287,-0.166336025,0.071111111,0.153787005,-0.186082276,-0.004982699,-0.119092657,0.199861592,0.022206844,-0.059115725,0.01384083,0.119092657,-0.124567474,-0.062991157,0.03254133,-0.16,-0.035432526,-0.221453287,0.141730104,-0.041584006,0.16,-0.066989619,-0.135886198,0.019930796,0.062991157,0.022206844,0.019930796,0.048227605,0.059115725,0.048227605,0.259900038,0.041584006,0.022206844,-0.098423683,0.01384083,-0.221453287,0.251964629,0.153787005,0.075355632,-9.116543299,-15.98158171,5251,3016,0.02735,0.0401,0.0319,0.1692,0.11285,0.06035,835.67303,0.96382666,163.8525,2,34548,86133,408960,1347270,0.363770646,-146.1794775,61.885434,0.682744903,0.47418863,0.199787272,-0.616817965,0.19772807,0.08627349,-0.027722565,1.753030857,-0.273527939
000000000000000081b8_0,-0.01384083,-0.098423683,0.098423683,-0.214133026,-0.044844291,-0.130165321,-0.093564014,0.383913879,0.108512111,0.01384083,0.221453287,0.035432526,-0.055363322,-0.130165321,-0.119092657,-0.024605921,0.01384083,0.038446751,0.098423683,-0.098423683,0.228896578,-0.024605921,0.024605921,-0.098423683,0.093564014,0.141730104,-0.108512111,0.130165321,0.199861592,-0.124567474,0.135886198,0.03254133,0.059115725,0.16,-0.022206844,0.186082276,0.124567474,-0.153787005,-0.029773164,0.027128028,-0.166336025,-0.084213764,-0.166336025,0.153787005,-0.015747789,0.179377163,0.035432526,-0.206935794,-0.024605921,-0.088827374,0.071111111,-0.038446751,0.010396002,-0.048227605,0.00615148,0.206935794,0.035432526,0.103406382,-0.088827374,0.03254133,-0.221453287,0.206935794,0.044844291,-0.008858131,-9.754976286,-15.42417975,5230,3017,0.0163,0.0314,0.0173,0.2052,0.1172,0.0529,825.3213,14.314777,166.13622,605,25559,86367,415980,1616940,0.138392741,-145.3806956,64.27261703,0.844494382,0.590081364,0.272952854,-0.734573119,0.20594623,0.12725674,-0.02331984,1.581160148,-0.225154626
00000000000000002f30_0,0.055363322,-0.066989619,-0.113740869,-0.186082276,-0.041584006,-0.051733948,0.055363322,0.130165321,0.166336025,-0.01384083,-0.051733948,0.221453287,-0.186082276,-0.071111111,-0.035432526,-0.186082276,0.071111111,0.017777778,0.14769704,0.004982699,0.041584006,0.119092657,-0.051733948,-0.038446751,0.055363322,0.221453287,-0.236462899,-0.206935794,0.00615148,0.044844291,0.035432526,0.055363322,0.119092657,0.055363322,-0.093564014,0.027128028,-0.007443291,0.044844291,-0.124567474,0.172795079,-0.098423683,0.172795079,-0.088827374,0.066989619,0.079723183,0.221453287,0.130165321,-0.206935794,0.16,-0.206935794,-0.098423683,0.079723183,0.251964629,0.044844291,0.035432526,0.098423683,0.113740869,0.259900038,0.01384083,0.119092657,0.051733948,0.244152249,-0.044844291,-0.022206844,-10.35492529,-16.17467439,5217,3022,0.0254,0.0499,0.0344,0.273,0.1543,0.0745,185.30637,16.607016,175.76326,23,48742,114136,1249050,921450,0.73245741,-133.3296164,56.53776311,0.776187378,0.571223022,0.277790779,-0.690925983,0.28273208,0.15920069,-0.02585787,1.562027145,-0.219368146
00000000000000004258_0,-0.103406382,-0.038446751,-0.00615148,-0.186082276,0.055363322,-0.214133026,-0.044844291,0.172795079,0.14769704,0.051733948,0.01384083,0.071111111,-0.228896578,-0.019930796,-0.276139946,0.14769704,0.108512111,-0.130165321,-0.098423683,-0.004982699,0.179377163,0.035432526,0.113740869,-0.199861592,-0.075355632,0.32781238,-0.071111111,-0.066989619,0.166336025,-0.066989619,-0.041584006,-0.075355632,0.029773164,-0.098423683,-0.027128028,0.079723183,0.292871972,0.038446751,-0.113740869,0.066989619,0.004982699,0.088827374,-0.267958478,-0.024605921,0.008858131,0.124567474,0.141730104,-0.284444444,0.003014225,-0.084213764,0.084213764,0.035432526,0.019930796,0.059115725,0.01384083,0.119092657,0.022206844,-0.038446751,0.027128028,-0.093564014,-0.141730104,0.14769704,0.038446751,0.022206844,-11.93082679,-18.06241121,3985,3025,0.04385,0.07205,0.046,0.3144,0.24875,0.1247,549.75,0.51083213,177.72073,32,42208,77619,153540,1117470,0.060645855,-151.2356451,60.01774669,0.74472808,0.432020041,0.116576401,-0.627118644,0.38049737,0.171130665,-0.09092337,1.513927872,-0.204432226
00000000000000008445_0,0.024605921,-0.055363322,-0.044844291,-0.186082276,0.062991157,-0.108512111,-0.003014225,0.192910419,0.192910419,-0.00615148,-0.019930796,0.228896578,-0.199861592,-0.093564014,0.03254133,-0.179377163,0.199861592,-0.071111111,0.059115725,0.055363322,0.066989619,0.172795079,-0.098423683,-0.012056901,0.14769704,0.124567474,-0.199861592,-0.251964629,-0.01384083,0.048227605,0.051733948,0.007443291,0.113740869,0.003014225,-0.075355632,-0.038446751,-0.044844291,0.071111111,-0.066989619,0.206935794,-0.027128028,0.244152249,-0.041584006,0.03254133,0.075355632,0.276139946,0.244152249,-0.214133026,0.103406382,-0.093564014,-0.124567474,0.062991157,0.192910419,0.108512111,0.029773164,0.071111111,-0.019930796,0.079723183,-0.015747789,0.084213764,0.119092657,0.199861592,-0.098423683,-0.027128028,-12.12490285,-18.7926725,5792,3027,0.02795,0.05355,0.0366,0.2663,0.15115,0.0754,159.68704,29.814188,145.66896,605,48889,119177,1400280,917040,0.285126597,-131.0367564,56.06273399,0.758336085,0.558677202,0.275841418,-0.665155542,0.28039431,0.151110345,-0.02448477,1.549923553,-0.215662761
00000000000000008a18_0,-0.113740869,-0.16,-0.015747789,-0.206935794,-0.00153787,-0.172795079,0.00153787,0.32781238,0.206935794,0.024605921,0.199861592,0.024605921,-0.186082276,-0.135886198,-0.093564014,-0.066989619,0.098423683,-0.059115725,-0.041584006,-0.166336025,0.103406382,0.119092657,-0.035432526,-0.135886198,0.16,0.292871972,-0.098423683,-0.135886198,0.041584006,0.017777778,-0.079723183,-0.186082276,0.141730104,-0.022206844,-0.038446751,-0.055363322,0.059115725,-0.029773164,-0.015747789,0.079723183,0.003936947,0.108512111,-0.14769704,0.003014225,0.003014225,0.108512111,0.166336025,-0.062991157,0.048227605,-0.041584006,-0.03254133,0.135886198,0.214133026,0.119092657,-0.141730104,0.251964629,0.108512111,0.041584006,0.003936947,0.124567474,-0.119092657,0.192910419,0.027128028,0.075355632,-12.88094767,-19.50139292,5154,3028,0.0254,0.0428,0.0176,0.3384,0.1564,0.0758,236.38747,17.294796,261.19205,620,41662,78689,185640,1133850,0.609206978,-150.6437451,60.15078718,0.901123596,0.63399324,0.367825384,-0.77544596,0.31061612,0.21737364,-0.01258006,1.513971908,-0.204446162
00000000000000000d65_0,0.003936947,-0.192910419,0.048227605,-0.206935794,-0.103406382,-0.119092657,-0.093564014,0.251964629,0.066989619,-0.024605921,0.199861592,0.015747789,-0.048227605,-0.093564014,-0.141730104,-0.051733948,0.041584006,0.008858131,0.103406382,-0.055363322,0.186082276,-0.059115725,0.004982699,-0.103406382,0.055363322,0.236462899,-0.098423683,0.14769704,0.30142253,-0.124567474,0.113740869,-0.015747789,0.044844291,0.051733948,-0.088827374,0.124567474,0.179377163,-0.113740869,0.00153787,0.03254133,-0.16,-0.14769704,-0.141730104,0.166336025,0.00153787,0.141730104,-0.024605921,-0.214133026,0.098423683,0.03254133,0.084213764,-0.079723183,-0.041584006,-0.130165321,0.051733948,0.228896578,0.130165321,0.038446751,-0.113740869,-0.00153787,-0.214133026,0.172795079,0.130165321,0.075355632,-9.475789495,-16.38907294,8520,3029,0.0283,0.0437,0.0284,0.1908,0.1243,0.0654,157.82271,1.9637313,128.24557,2,17986,86998,434910,1844130,0.25243148,-144.3112512,66.26885326,0.740875912,0.489461358,0.211044113,-0.627292111,0.21618532,0.10272661,-0.03111172,1.729573346,-0.267284756
00000000000000000f07_0,0.003936947,-0.192910419,0.003014225,-0.16,-0.075355632,-0.035432526,-0.098423683,0.267958478,0.153787005,-0.051733948,0.251964629,0.044844291,-0.048227605,-0.066989619,-0.098423683,-0.007443291,0.098423683,-0.024605921,0.093564014,-0.075355632,0.186082276,-0.141730104,0.041584006,-0.084213764,0.071111111,0.267958478,-0.119092657,0.108512111,0.251964629,-0.098423683,0.124567474,0.022206844,0.14769704,0.084213764,-0.079723183,0.062991157,0.130165321,-0.071111111,-0.004982699,0.084213764,-0.199861592,-0.14769704,-0.071111111,0.166336025,-0.000984,0.066989619,-0.088827374,-0.141730104,0.098423683,0.071111111,0.135886198,-0.124567474,-0.075355632,-0.079723183,0.130165321,0.199861592,0.113740869,0.017777778,-0.098423683,-0.019930796,-0.236462899,0.186082276,0.130165321,0.135886198,-10.09099664,-17.40081312,6162,3030,0.0297,0.0448,0.0286,0.1649,0.1105,0.0581,184.12817,9.539587,353.44244,2,24684,70541,-58800,1643190,0.14021439,-155.2353041,64.7452207,0.704392765,0.478923767,0.197530864,-0.572722938,0.19417429,0.08334675,-0.02628727,1.724389943,-0.265890698
00000000000000005225_0,-0.075355632,-0.075355632,0.048227605,-0.199861592,0.038446751,-0.186082276,-0.055363322,0.292871972,0.135886198,0.019930796,-0.062991157,0.088827374,-0.135886198,-0.027128028,-0.251964629,0.186082276,0.113740869,-0.055363322,-0.022206844,-0.004982699,0.172795079,-6.15E-05,0.027128028,-0.179377163,0.003936947,0.199861592,-0.019930796,0.141730104,0.206935794,-0.153787005,0.03254133,-0.062991157,-0.079723183,-0.029773164,-0.084213764,0.179377163,0.228896578,-0.088827374,-0.130165321,0.103406382,-0.008858131,0.055363322,-0.267958478,0.035432526,0.071111111,0.199861592,0.022206844,-0.214133026,-0.119092657,-0.084213764,0.130165321,-0.048227605,-0.038446751,-0.071111111,0.022206844,0.179377163,-0.007443291,-0.007443291,-0.03254133,-0.059115725,-0.228896578,0.103406382,-0.035432526,0.066989619,-11.55934834,-17.39314992,5592,3032,0.115,0.1338,0.1212,0.372,0.2429,0.1714,495.3529,9.777597,179.7343,40,22512,64536,-238950,1708350,0.012954238,-159.1160261,65.25196036,0.508515815,0.369157159,0.209952838,-0.470937129,0.4929166,0.12777458,-0.04091764,1.504682566,-0.20149562
00000000000000007f6a_0,0.035432526,-0.084213764,-0.172795079,-0.166336025,-0.055363322,-0.066989619,0.03254133,0.062991157,0.172795079,-0.017777778,0.017777778,0.251964629,-0.153787005,-0.141730104,0.055363322,-0.214133026,0.041584006,0.008858131,0.166336025,0.029773164,0.041584006,0.088827374,-0.015747789,0.019930796,0.048227605,0.267958478,-0.186082276,-0.310096117,0.017777778,0.124567474,-0.059115725,0.017777778,0.228896578,-0.000984,-0.093564014,-0.003936947,0.029773164,0.015747789,-0.062991157,0.153787005,-0.012056901,0.166336025,-0.088827374,0.062991157,0.098423683,0.153787005,0.14769704,-0.166336025,0.251964629,-0.124567474,-0.141730104,0.084213764,0.206935794,0.038446751,0.044844291,0.022206844,0.103406382,0.192910419,-0.041584006,0.062991157,0.048227605,0.221453287,0.008858131,-0.029773164,-10.10997632,-17.07660162,8093,3038,0.021,0.05705,0.03015,0.2928,0.15335,0.0689,102.26,6.2020917,107.13915,605,47827,113190,1220670,948900,0.616209609,-133.6352232,56.84947851,0.81328379,0.619021288,0.312563039,-0.673860226,0.29090925,0.176292425,-0.01652487,1.689084235,-0.25625238
00000000000000000632_0,-0.044844291,-0.124567474,0.019930796,-0.119092657,0.000554,-0.16,-0.048227605,0.292871972,0.14769704,0.007443291,0.267958478,0.075355632,-0.071111111,-0.113740869,-0.199861592,0.00153787,0.130165321,-0.079723183,-0.088827374,-0.01384083,0.199861592,-0.098423683,0.055363322,-0.119092657,0.079723183,0.244152249,-0.113740869,0.103406382,0.214133026,-0.088827374,0.059115725,0.027128028,0.119092657,0.038446751,-0.075355632,0.062991157,0.214133026,-0.103406382,-0.055363322,-0.024605921,-0.130165321,-0.113740869,-0.14769704,0.124567474,-0.035432526,0.108512111,0.048227605,-0.292871972,0.003936947,0.017777778,0.051733948,-0.01384083,-0.088827374,-0.000554,0.093564014,0.186082276,0.098423683,-0.093564014,-0.019930796,-0.108512111,-0.236462899,0.172795079,0.141730104,0.075355632,-8.284858852,-15.90136332,9590,3043,0.0319,0.0532,0.0611,0.2733,0.1945,0.1143,320.5348,10.553221,54.123154,1,26887,66424,-182310,1577100,0.884817884,-157.7479817,64.11172877,0.634569378,0.410216718,0.168448055,-0.674119449,0.32630356,0.13846191,-0.06215562,1.919328211,-0.314910878
00000000000000006783_0,-0.055363322,-0.153787005,0.048227605,-0.318892734,0.029773164,-0.192910419,-0.098423683,0.251964629,0.141730104,-0.035432526,0.093564014,0.051733948,-0.098423683,-0.066989619,-0.206935794,0.093564014,0.119092657,-0.019930796,-0.01384083,-0.071111111,0.192910419,-0.003936947,0.00615148,-0.179377163,-0.059115725,0.244152249,-0.084213764,0.135886198,0.310096117,-0.166336025,0.098423683,-0.051733948,-0.010396002,0.00615148,-0.130165321,0.124567474,0.135886198,-0.003936947,-0.027128028,0.098423683,-0.041584006,-0.062991157,-0.206935794,0.093564014,0.027128028,0.124567474,-0.035432526,-0.14769704,-0.066989619,-0.075355632,0.166336025,-0.01384083,-0.066989619,-0.062991157,0.003936947,0.214133026,0.029773164,-0.03254133,0.03254133,-0.051733948,-0.244152249,0.166336025,0.035432526,0.075355632,-11.71550904,-21.06480188,7752,3045,0.02945,0.0399,0.03355,0.1517,0.16215,0.12755,256.01196,9.120433,247.50244,101,26928,69507,-89820,1575870,0.870332903,-155.8473263,64.13562395,0.637786775,0.086481647,-0.033296161,-0.583507307,0.226892445,0.06419712,-0.0986506,1.798027026,-0.285210621
00000000000000002d26_0,-0.022206844,-0.098423683,0.093564014,-0.153787005,-0.019930796,-0.228896578,-0.044844291,0.310096117,0.179377163,0.003936947,0.179377163,0.035432526,-0.113740869,-0.066989619,-0.267958478,0.059115725,0.059115725,-0.048227605,-0.008858131,-0.113740869,0.214133026,0.015747789,0.022206844,-0.153787005,0.041584006,0.251964629,-0.113740869,0.186082276,0.206935794,-0.153787005,0.098423683,0.004982699,0.027128028,0.055363322,-0.079723183,0.071111111,0.192910419,-0.088827374,-0.093564014,0.003014225,-0.113740869,-0.075355632,-0.153787005,0.141730104,-0.038446751,0.062991157,0.022206844,-0.259900038,0.019930796,-0.075355632,0.038446751,0.00615148,-0.035432526,-0.059115725,0.027128028,0.228896578,0.153787005,0.004982699,-0.035432526,-0.041584006,-0.179377163,0.141730104,0.084213764,0.119092657,-10.33696329,-17.06959303,5264,3048,0.0243,0.044,0.0222,0.2814,0.1522,0.0666,200.76823,8.771874,241.8331,13,35708,66969,-165960,1312470,0.158096771,-157.1542852,61.75454946,0.853754941,0.617241379,0.29797048,-0.729563614,0.27711609,0.17491226,-0.02322187,1.651316015,-0.245657632
000000000000000025e8_0,-0.041584006,-0.093564014,0.055363322,-0.166336025,-0.008858131,-0.30142253,-0.084213764,0.228896578,0.166336025,0.03254133,0.051733948,0.084213764,-0.141730104,-0.055363322,-0.276139946,0.062991157,0.16,-0.079723183,-0.041584006,-0.024605921,0.166336025,0.055363322,0.027128028,-0.16,-0.051733948,0.276139946,-0.093564014,0.119092657,0.186082276,-0.153787005,0.01384083,-0.051733948,0.007443291,-0.041584006,-0.075355632,0.093564014,0.30142253,0.012056901,-0.124567474,0.048227605,-0.041584006,0.00615148,-0.236462899,0.079723183,-0.017777778,0.098423683,0.071111111,-0.292871972,0.019930796,-0.098423683,-0.004982699,0.012056901,0.048227605,0.01384083,0.051733948,0.206935794,0.055363322,-0.038446751,-0.048227605,-0.041584006,-0.153787005,0.093564014,0.075355632,0.124567474,-11.1468784,-17.38558095,4751,3049,0.0238,0.0441,0.0255,0.2712,0.1602,0.0762,382.43777,4.335519,201.3719,7,38292,70981,-45600,1234950,0.086971306,-154.8484895,61.09410806,0.828109201,0.561312608,0.257301808,-0.720266413,0.27871474,0.16479257,-0.03574836,1.559681583,-0.218652815
000000000000000079be_0,-0.041584006,-0.108512111,0.071111111,-0.251964629,-0.007443291,-0.153787005,-0.103406382,0.228896578,0.084213764,-0.019930796,0.119092657,0.03254133,-0.166336025,-0.048227605,-0.214133026,0.084213764,0.098423683,-0.098423683,-0.027128028,-0.004982699,0.199861592,-0.019930796,0.038446751,-0.199861592,-0.029773164,0.310096117,-0.027128028,0.003936947,0.284444444,-0.14769704,0.035432526,-0.029773164,0.003014225,0.008858131,-0.135886198,0.199861592,0.267958478,-0.022206844,-0.035432526,0.022206844,-0.022206844,-0.075355632,-0.228896578,0.141730104,0.075355632,0.103406382,0.093564014,-0.186082276,0.048227605,-0.079723183,0.103406382,-0.029773164,-0.01384083,-0.038446751,-0.029773164,0.199861592,0.079723183,-0.055363322,0.015747789,-0.066989619,-0.192910419,0.153787005,0.066989619,0.041584006,-11.55032723,-18.60751173,6205,3049,0.0292,0.0538,0.03665,0.2685,0.18355,0.0919,153.01556,0.7862376,201.04958,425,30352,71922,-17370,1473150,0.351217408,-154.3463312,63.22670855,0.759790267,0.490011099,0.18792169,-0.66614955,0.301635805,0.15201135,-0.054067785,1.610994335,-0.234008296
000000000000000082d3_0,-0.035432526,-0.214133026,0.093564014,-0.166336025,-0.103406382,-0.093564014,-0.108512111,0.336855056,0.103406382,-0.035432526,0.310096117,-0.051733948,0.022206844,-0.108512111,-0.044844291,-0.093564014,0.035432526,-0.004982699,0.130165321,-0.124567474,0.172795079,-0.098423683,0.038446751,-0.098423683,0.135886198,0.206935794,-0.084213764,0.119092657,0.206935794,-0.062991157,0.119092657,-0.024605921,0.044844291,0.075355632,-0.075355632,0.135886198,0.108512111,-0.130165321,0.03254133,0.024605921,-0.166336025,-0.186082276,-0.084213764,0.16,-0.044844291,0.103406382,0.010396002,-0.16,0.135886198,0.003014225,0.071111111,-0.066989619,-0.079723183,-0.071111111,0.066989619,0.221453287,0.108512111,0.062991157,-0.16,-0.007443291,-0.186082276,0.179377163,0.124567474,0.041584006,-10.71382187,-16.99980378,4904,3050,0.0287,0.0375,0.0235,0.2501,0.1237,0.0564,322.43527,4.1698117,317.39346,605,25914,83718,336510,1606290,0.080674663,-147.0369194,64.2611186,0.828216374,0.631973899,0.338148743,-0.73922114,0.2433885,0.15130662,-0.00914223,1.586717045,-0.226819182
